AssetPath,GameObjectPath,TextValue,Class,Group,HasBinder,ExistingKey,SuggestedKey,ReuseOf,Notes
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_2/Mask/Background/ButtonRow/RepairBtn/Text","REPAIR",STATIC_COPY,Shop/Gacha,N,,CLUB_REPAIR,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_2/SwapBtn/SwapText","SWAP",STATIC_COPY,Shop/Gacha,N,,ROSTER_SWAP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/CardTop/RarityBadge","R",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/CardTop/LevelBadge","Lv10",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/CardTop/NameText","Test",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_TEST,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/StatsPanel/DistanceRow/DistanceValue","150 yd",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_150_YD,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/StatsPanel/StatRow_Power/StatNum","100",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/StatsPanel/StatRow_Accuracy/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/StatsPanel/StatRow_LieRes/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/StatsPanel/StatRow_Loft/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/StatsPanel/StatRow_Durability/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/ButtonRow/LevelUpBtn/Text","LEVEL UP",STATIC_COPY,Shop/Gacha,N,,ROSTER_LEVEL_UP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/Mask/Background/ButtonRow/RepairBtn/Text","REPAIR",STATIC_COPY,Shop/Gacha,N,,CLUB_REPAIR,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_3/SwapBtn/SwapText","SWAP",STATIC_COPY,Shop/Gacha,N,,ROSTER_SWAP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/CardTop/RarityBadge","R",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/CardTop/LevelBadge","Lv10",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/CardTop/NameText","Test",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_TEST,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/StatsPanel/DistanceRow/DistanceValue","150 yd",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_150_YD,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/StatsPanel/StatRow_Power/StatNum","100",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/StatsPanel/StatRow_Accuracy/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/StatsPanel/StatRow_LieRes/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/StatsPanel/StatRow_Loft/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/StatsPanel/StatRow_Durability/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/ButtonRow/LevelUpBtn/Text","LEVEL UP",STATIC_COPY,Shop/Gacha,N,,ROSTER_LEVEL_UP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/Mask/Background/ButtonRow/RepairBtn/Text","REPAIR",STATIC_COPY,Shop/Gacha,N,,CLUB_REPAIR,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow2/PrizeCard_PrizeRow2_4/SwapBtn/SwapText","SWAP",STATIC_COPY,Shop/Gacha,N,,ROSTER_SWAP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/CardTop/RarityBadge","R",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/CardTop/LevelBadge","Lv10",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/CardTop/NameText","Test",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_TEST,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/StatsPanel/DistanceRow/DistanceValue","150 yd",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_150_YD,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/StatsPanel/StatRow_Power/StatNum","100",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/StatsPanel/StatRow_Accuracy/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/StatsPanel/StatRow_LieRes/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/StatsPanel/StatRow_Loft/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/StatsPanel/StatRow_Durability/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/ButtonRow/LevelUpBtn/Text","LEVEL UP",STATIC_COPY,Shop/Gacha,N,,ROSTER_LEVEL_UP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/Mask/Background/ButtonRow/RepairBtn/Text","REPAIR",STATIC_COPY,Shop/Gacha,N,,CLUB_REPAIR,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_1/SwapBtn/SwapText","SWAP",STATIC_COPY,Shop/Gacha,N,,ROSTER_SWAP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/CardTop/RarityBadge","R",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/CardTop/LevelBadge","Lv10",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/CardTop/NameText","Test",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_TEST,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/StatsPanel/DistanceRow/DistanceValue","150 yd",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_150_YD,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/StatsPanel/StatRow_Power/StatNum","100",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/StatsPanel/StatRow_Accuracy/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/StatsPanel/StatRow_LieRes/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/StatsPanel/StatRow_Loft/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/StatsPanel/StatRow_Durability/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/ButtonRow/LevelUpBtn/Text","LEVEL UP",STATIC_COPY,Shop/Gacha,N,,ROSTER_LEVEL_UP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/Mask/Background/ButtonRow/RepairBtn/Text","REPAIR",STATIC_COPY,Shop/Gacha,N,,CLUB_REPAIR,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PrizeRow3/PrizeCard_PrizeRow3_2/SwapBtn/SwapText","SWAP",STATIC_COPY,Shop/Gacha,N,,ROSTER_SWAP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/CardTop/RarityBadge","R",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/CardTop/LevelBadge","Lv10",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/CardTop/NameText","Test",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_TEST,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/StatsPanel/DistanceRow/DistanceValue","150 yd",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_150_YD,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/StatsPanel/StatRow_Power/StatNum","100",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/StatsPanel/StatRow_Accuracy/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/StatsPanel/StatRow_LieRes/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/StatsPanel/StatRow_Loft/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/StatsPanel/StatRow_Durability/StatNum","50",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/ButtonRow/LevelUpBtn/Text","LEVEL UP",STATIC_COPY,Shop/Gacha,N,,ROSTER_LEVEL_UP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/Mask/Background/ButtonRow/RepairBtn/Text","REPAIR",STATIC_COPY,Shop/Gacha,N,,CLUB_REPAIR,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/x1CardSlot/x1Card/SwapBtn/SwapText","SWAP",STATIC_COPY,Shop/Gacha,N,,ROSTER_SWAP,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/CostRow/CostLabel","COST",STATIC_COPY,Shop/Gacha,N,,MODAL_COST,REUSE_EXISTING,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/CostRow/x10Label","x10",UNKNOWN,Shop/Gacha,N,,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/PullButton/PlayLable","PULL x10",BOUND,Shop/Gacha,Y,BTN_START,,,""
"Assets/Prefabs/UI/Gacha/GachaPrizesScreen.prefab","GameScreenContent/ContentContainer/MainPanel/BackButton/Text","BACK",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_BACK,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/SuccessHeader/Label","SUCCESS",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_SUCCESS,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/FailedHeader/Label","FAILED",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_FAILED,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/NextHeader/Label","NEXT",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_NEXT,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/LockedHeader/Label","LOCKED",STATIC_COPY,Hole/Results,N,,BAG_LOCKED,REUSE_EXISTING,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/Subhead","Lomond Country Club  - Hole 1 - Par 5",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/CurrentBody/StatsBlockText","TEE OFF: REGULAR
STROKES: <color=#50C878>4 (BIRDIE)</color>
BEST: 5 (PAR)
TIME: 00:02:34
BEST: 00:02:34",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_TEE_OFF_REGULAR_STROKES_COLOR_50,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/NextBody/NextHoleInfoCol/NextHoleDescText","The tee shot is best aimed at the sloping area in the center of the two-tiered fairway, where the right side is wide. The landing spot of the second shot is crucial.",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_THE_TEE_SHOT_IS_BEST_AIMED_AT_TH,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/RewardsRow/CoinReward/CountText","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/RewardsRow/RepairReward/CountText","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/RewardsRow/BallReward/CountText","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/Buttons/ReplayButton/Text","REPLAY",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_REPLAY,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/Buttons/RetryButton/Text","RETRY",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_RETRY,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card1/ContentRoot/Buttons/PlayButton/Text","PLAY",STATIC_COPY,Hole/Results,N,,BTN_START,REUSE_EXISTING,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/SuccessHeader/Label","SUCCESS",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_SUCCESS,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/FailedHeader/Label","FAILED",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_FAILED,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/NextHeader/Label","NEXT",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_NEXT,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/LockedHeader/Label","LOCKED",STATIC_COPY,Hole/Results,N,,BAG_LOCKED,REUSE_EXISTING,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/Subhead","Lomond Country Club  - Hole 2 - Par 4",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_LOMOND_COUNTRY_CLUB_HOLE_2_PAR_4,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/CurrentBody/StatsBlockText","TEE OFF: REGULAR
STROKES: <color=#50C878>4 (BIRDIE)</color>
BEST: 5 (PAR)
TIME: 00:02:34
BEST: 00:02:34",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_TEE_OFF_REGULAR_STROKES_COLOR_50,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/NextBody/NextHoleInfoCol/NextHoleDescText","The tee shot is best aimed at the sloping area in the center of the two-tiered fairway, where the right side is wide. The landing spot of the second shot is crucial.",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_THE_TEE_SHOT_IS_BEST_AIMED_AT_TH,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/RewardsRow/CoinReward/CountText","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/RewardsRow/RepairReward/CountText","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/RewardsRow/BallReward/CountText","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/Buttons/ReplayButton/Text","REPLAY",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_REPLAY,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/Buttons/RetryButton/Text","RETRY",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_RETRY,,""
"Assets/Prefabs/UI/HoleComplete/HoleCompleteWidget.prefab","Root/Card2/ContentRoot/Buttons/PlayButton/Text","PLAY",STATIC_COPY,Hole/Results,N,,BTN_START,REUSE_EXISTING,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","CollapsedContainer/TitleArea/TitleHRow/Title","Next",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_NEXT,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","CollapsedContainer/TitleArea/SubtitleRow/Subtitle","Lomond Country Club  - Hole 1 - Par 5",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","CollapsedContainer/RewardsRow/RewardSlot1/Reward1Amount","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","CollapsedContainer/RewardsRow/RewardSlot2/Reward2Amount","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","CollapsedContainer/RewardsRow/RewardSlot3/Reward3Amount","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","ExpandedContainer/TitleAreaExp/TitleExp","NEXT",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_NEXT,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","ExpandedContainer/TitleAreaExp/SubtitleRowExp/SubtitleExp","Lomond Country Club  - Hole 1 - Par 5",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","ExpandedContainer/Tutorial/DescriptionText","Description placeholder",STATIC_COPY,Hole/Results,N,,HOLE_RESULTS_DESCRIPTION_PLACEHOLDER,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","ExpandedContainer/RewardsRowExp/RewardSlot1Exp/Reward1AmountExp","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","ExpandedContainer/RewardsRowExp/RewardSlot2Exp/Reward2AmountExp","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","ExpandedContainer/RewardsRowExp/RewardSlot3Exp/Reward3AmountExp","x10",UNKNOWN,Hole/Results,N,,,,""
"Assets/Prefabs/UI/HoleSelection/HoleCard.prefab","ExpandedContainer/ActionButton/Label","PLAY",STATIC_COPY,Hole/Results,N,,BTN_START,REUSE_EXISTING,""
"Assets/Prefabs/UI/HomeScreen.prefab","TopBar/RewardPointsText","9000",DYNAMIC_PLACEHOLDER,Persistent/Home,N,,,,""
"Assets/Prefabs/UI/HomeScreen.prefab","TopBar/UsernameText","CHOTO",STATIC_COPY,Persistent/Home,N,,PERSISTENT_HOME_CHOTO,,""
"Assets/Prefabs/UI/HomeScreen.prefab","NoticePanel/NewsTitleText","MAINTENANCE NOTICE",STATIC_COPY,Persistent/Home,N,,HOME_MAINTENANCE_TITLE,REUSE_EXISTING,""
